client_number,tickets_25_26,tickets_24_25,tickets_23_24,tickets_22_23,tickets_21_22,tickets_19_20,tickets_18_19,tickets_17_18,tickets_16_17,tickets_15_16,tickets_14_15
11685,0,0,1,1,1,1,1,1,1,1,1
11688,1,1,1,1,1,1,1,1,1,1,1
11693,1,1,1,1,1,1,1,1,1,1,1
11702,1,1,1,0,0,0,0,1,1,0,1
11703,1,1,1,1,1,0,0,0,0,0,1
11716,1,1,1,1,1,0,1,1,1,1,1
11718,1,1,1,1,1,1,1,1,1,1,1
11722,1,1,1,1,1,1,1,1,1,1,1
11723,1,1,1,1,1,1,1,1,1,1,1
11725,1,1,1,1,1,1,1,1,1,1,1
11728,0,0,1,0,0,0,1,1,1,1,1
11733,0,0,1,1,1,1,1,1,1,1,1
11734,1,1,1,1,1,1,1,1,1,1,1
11739,1,1,1,1,1,1,1,1,1,1,1
11745,1,1,1,0,0,0,0,1,1,1,1
11747,1,1,1,1,1,1,1,1,1,1,1
11749,1,1,1,0,0,0,0,1,1,1,1
11750,1,1,1,1,1,1,1,1,1,1,1
11755,1,1,1,1,1,1,1,1,1,1,1
11756,1,1,1,1,1,1,1,1,1,1,1
11760,1,1,1,1,1,1,1,1,1,1,0
11764,1,1,1,0,0,0,1,1,1,1,1
11773,1,1,1,1,1,1,1,1,1,1,1
11774,1,1,1,1,1,1,1,1,1,1,1
11777,0,0,1,1,1,1,1,1,1,1,1
11778,1,1,1,1,1,1,1,1,1,1,1
11779,1,1,1,0,0,1,1,1,1,0,1
11785,1,1,1,1,1,1,0,1,1,0,1
11792,1,1,1,1,1,1,1,1,1,1,1
11795,1,1,1,1,1,1,1,1,1,1,1
11805,1,1,1,1,1,1,1,1,1,1,1
11806,1,1,1,1,1,0,0,1,1,1,1
11807,1,1,1,1,1,1,1,1,1,1,1
11812,1,1,1,1,1,1,1,1,1,1,1
11813,1,1,1,1,1,1,1,1,1,1,1
11815,1,1,1,1,1,1,1,1,1,1,1
11817,1,1,1,1,1,1,1,1,1,1,1
11821,1,1,1,1,1,1,1,1,1,1,1
11822,1,1,1,1,1,1,1,1,1,1,1
11823,0,1,1,1,1,1,1,1,1,1,1
11829,1,1,1,1,1,1,1,1,1,1,1
11830,1,1,1,1,1,1,1,1,1,1,1
11841,0,0,1,1,1,1,1,1,1,1,1
11843,0,0,1,1,1,1,1,1,1,1,1
11846,0,0,1,1,1,1,1,1,1,1,1
11849,1,1,1,1,1,1,1,1,1,1,1
11858,1,1,1,1,1,1,1,1,1,1,1
11866,1,1,1,1,1,1,1,1,1,1,1
11867,0,1,1,1,1,1,1,1,1,1,1
11868,1,1,1,1,1,1,1,1,1,1,1
11870,1,1,1,1,1,0,1,1,1,1,1
11871,1,1,1,0,0,1,1,1,1,1,1
11872,0,0,1,1,1,1,1,1,1,1,1
11873,1,1,1,1,1,1,1,1,1,1,1
11876,1,1,1,1,1,1,1,1,1,1,1
11877,1,1,1,1,1,1,1,1,1,1,1
11878,1,1,1,1,1,1,1,1,1,1,1
11880,0,1,1,1,1,1,1,1,1,1,1
11881,0,1,1,1,1,1,1,1,1,1,1
11882,0,0,1,1,1,1,1,1,1,1,1
11883,1,1,1,1,1,1,1,1,1,1,1
11884,0,1,1,1,1,1,1,1,1,1,1
11894,0,0,1,1,1,1,1,1,1,1,1
11896,1,1,1,1,1,1,1,1,1,1,1
11900,1,1,1,1,1,1,1,1,1,1,1
11901,1,1,1,1,1,1,0,0,1,1,1
11903,1,1,1,1,1,1,1,1,1,1,1
11904,1,1,1,1,1,1,1,1,1,1,1
11905,1,1,1,1,1,1,1,1,1,1,1
11918,1,1,1,1,1,1,1,1,1,1,1
11919,1,1,1,0,0,0,1,1,1,1,1
11920,1,1,1,1,1,1,1,1,1,1,1
11922,0,1,1,1,1,1,1,1,1,1,1
11924,0,1,1,1,1,1,1,1,1,1,1
11930,0,0,1,1,1,1,1,1,1,1,1
11938,1,1,1,1,1,1,1,1,1,1,1
11941,1,1,1,1,1,1,1,1,1,1,1
11944,0,0,1,1,1,1,1,1,1,1,1
11948,1,1,1,1,1,1,1,1,1,1,1
11951,0,0,1,1,1,1,1,1,1,1,1
11952,1,1,1,1,1,1,1,1,1,1,1
11953,0,0,1,1,1,1,1,1,1,1,1
11962,0,0,1,1,1,1,1,1,1,1,1
11964,1,1,1,1,1,1,1,1,1,1,1
11965,1,1,1,1,1,1,1,1,1,1,1
11967,1,1,1,1,1,1,1,1,1,1,1
11979,1,1,1,1,1,1,1,1,1,1,1
11981,1,1,1,1,1,1,1,1,1,1,1
11992,1,1,1,1,1,1,1,1,1,1,1
11995,1,1,1,1,1,1,1,1,1,1,1
11996,0,0,1,1,1,0,0,0,0,0,0
11997,0,1,1,1,1,1,1,1,1,1,1
11999,1,1,1,1,1,1,1,1,1,1,1
12000,1,1,1,1,1,1,1,1,1,1,1
12008,1,1,1,1,1,1,1,1,1,1,1
12010,1,1,1,1,1,1,1,1,1,1,1
12012,1,1,1,1,1,1,1,1,1,0,0
12013,1,1,1,1,1,1,1,1,1,1,1
12016,1,1,1,1,1,1,1,1,1,1,1
12017,0,1,1,1,1,1,1,1,1,1,1
12019,0,1,1,1,1,1,1,1,1,1,1
12020,1,1,1,1,1,1,1,1,1,1,1
12023,0,0,1,1,1,1,1,1,1,1,1
12025,1,1,1,1,1,1,1,1,1,1,1
12026,1,1,1,1,1,1,1,1,1,1,1
12027,0,0,1,1,1,1,1,1,1,1,1
12028,0,1,1,1,1,1,1,1,1,1,1
12030,1,1,1,1,1,1,1,1,1,1,1
12034,1,1,1,1,1,1,1,1,1,1,1
12043,0,0,1,1,1,1,1,1,1,1,1
12044,0,0,1,1,1,1,1,1,1,1,1
12047,1,1,1,1,1,1,1,1,1,1,1
12050,1,1,1,1,1,1,1,1,1,1,1
12053,1,1,1,1,1,1,1,1,1,1,1
12062,0,0,1,1,1,1,1,1,1,1,1
12063,1,1,1,1,1,1,1,1,1,1,1
12068,1,1,1,1,1,1,1,1,1,1,1
12071,1,1,1,0,0,1,0,0,0,1,1
12077,0,0,1,1,1,1,1,1,1,1,1
12086,1,1,1,1,1,1,1,1,1,1,1
12089,1,1,1,1,1,1,1,1,1,1,1
12093,0,0,1,0,0,1,1,1,1,1,1
12096,0,1,1,0,0,0,0,1,1,1,1
12106,0,0,1,1,1,1,1,1,1,1,1
12109,0,1,1,1,1,1,1,1,1,1,1
12112,1,1,1,1,1,0,1,1,1,1,1
12114,1,1,1,1,1,1,1,1,1,1,1
12120,1,1,1,1,1,1,1,1,1,1,1
12121,0,0,1,1,1,1,1,0,0,1,1
12123,1,1,1,1,1,1,1,1,1,1,1
12124,1,1,1,1,1,1,1,1,1,1,1
12126,1,1,1,1,1,1,1,1,1,1,1
12132,1,1,1,1,1,1,1,1,1,1,1
12133,1,1,1,1,1,1,1,1,1,1,1
12134,0,1,1,1,1,1,1,1,1,1,1
12140,1,1,1,1,1,1,1,1,1,1,1
12141,1,1,1,0,0,1,1,1,1,1,1
12143,1,1,1,1,1,1,1,1,1,1,1
12144,1,1,1,1,1,1,1,1,1,1,1
12144,1,1,1,1,1,1,1,1,1,1,1
12144,1,1,1,1,1,1,1,1,1,1,1
12144,1,1,1,1,1,1,1,1,1,1,1
12150,0,1,1,1,1,1,1,1,1,1,1
12154,1,1,1,1,1,1,1,1,1,1,1
12155,1,1,1,1,1,1,1,1,1,1,1
12160,1,1,1,1,1,1,1,1,1,1,1
12161,1,1,1,1,1,1,1,1,1,1,1
12166,0,0,1,0,0,0,1,1,1,1,1
12167,0,1,1,1,1,1,1,1,1,1,1
12168,0,1,1,1,1,1,1,1,1,1,1
12171,0,0,1,1,1,0,0,0,0,0,0
12172,1,1,1,1,1,1,1,1,1,1,1
12173,1,1,1,1,1,1,1,1,1,1,1
12174,1,1,1,1,1,1,1,1,1,1,1
12179,1,1,1,0,0,1,1,1,1,1,1
12185,0,0,1,0,0,0,0,1,1,1,1
12186,1,1,1,1,1,1,1,1,1,1,1
12189,0,1,1,1,1,1,1,1,1,1,1
12191,0,0,1,1,1,1,1,1,1,1,1
12194,1,1,1,1,1,1,1,1,1,1,1
12195,1,1,1,1,1,1,1,1,1,1,1
12197,1,1,1,1,1,1,1,1,1,1,1
12199,1,1,1,1,1,1,1,1,1,1,1
12200,0,0,1,0,0,1,1,1,1,1,1
12217,0,0,1,0,0,1,1,1,1,1,1
12226,1,1,1,1,1,1,1,0,1,1,1
12228,1,1,1,1,1,1,1,1,1,1,0
12233,1,1,1,0,0,0,0,1,1,1,1
12235,0,0,1,0,0,1,0,1,1,1,1
12237,0,1,1,1,1,1,1,1,1,1,1
12239,0,0,1,1,1,1,1,1,1,1,1
12243,0,1,1,1,1,1,1,1,1,1,1
12244,1,1,1,1,1,1,1,1,1,1,1
12251,1,1,1,0,0,1,1,1,1,1,1
12253,1,1,1,1,1,1,1,1,1,1,1
12254,0,0,1,1,1,1,1,1,1,1,1
12255,0,0,1,1,1,1,1,1,1,1,1
12258,1,1,1,1,1,1,1,1,1,1,1
12259,0,0,1,1,1,1,1,1,1,1,1
12264,0,0,1,1,1,1,1,1,1,1,1
12265,1,1,1,1,1,1,1,1,1,1,1
12266,0,0,1,1,1,1,1,0,1,1,1
12267,0,0,1,1,1,1,1,1,1,1,1
12270,1,1,1,1,1,1,1,1,1,1,1
12271,0,0,1,1,1,1,1,1,1,1,1
12272,0,0,1,1,1,1,1,1,1,1,1
12275,1,1,1,1,1,1,1,1,1,1,1
12276,0,0,1,0,0,1,1,1,1,1,1
12278,1,1,1,1,1,1,1,1,1,1,1
12279,1,1,1,1,1,1,1,1,1,1,1
12282,1,1,1,1,1,1,1,1,1,1,1
12292,1,1,1,1,1,1,1,1,1,1,1
12294,0,1,1,0,0,1,1,1,1,1,1
12307,1,1,1,1,1,1,1,1,1,1,1
12309,1,1,1,1,1,1,1,1,1,1,1
12310,1,1,1,1,1,1,1,1,1,1,1
12328,1,1,1,1,1,1,1,1,1,1,1
12330,1,1,1,1,1,1,1,1,1,1,1
12331,0,0,1,1,1,1,1,1,1,1,1
12332,1,1,1,1,1,1,1,1,1,1,1
12333,0,0,1,1,1,1,1,1,1,1,1
12337,1,1,1,1,1,1,1,1,1,1,1
12339,1,1,1,1,1,1,1,1,1,1,1
12340,0,0,1,1,1,0,0,0,0,1,1
12344,1,1,1,1,1,1,1,1,1,1,1
12346,0,0,1,1,1,1,1,1,1,1,1
12351,0,0,1,1,1,1,1,1,1,1,1
12371,0,1,1,1,1,0,0,1,1,1,1
12374,1,1,1,1,1,1,1,1,1,1,1
12376,1,1,1,1,1,1,1,1,1,1,1
12382,1,1,1,1,1,1,1,1,1,1,1
12383,0,0,1,1,1,1,1,1,1,1,1
12384,0,0,1,1,1,1,1,1,1,1,1
12385,0,0,1,0,0,0,1,1,1,1,1
12389,0,0,1,1,1,1,1,1,1,1,1
12390,0,0,1,1,1,1,1,1,1,1,1
12391,1,1,1,1,1,1,1,1,1,1,1
12392,0,0,1,1,1,1,1,1,1,1,1
12395,0,1,1,1,1,0,1,1,1,1,1
12398,1,1,1,1,1,0,0,0,0,1,1
12400,1,1,1,1,1,1,1,1,1,1,1
12401,0,1,1,0,0,1,1,1,1,1,1
12410,0,1,1,1,1,1,1,1,1,1,1
12416,1,1,1,1,1,1,1,1,1,1,1
12421,1,1,1,1,1,1,1,1,0,0,1
12432,1,1,1,1,1,1,1,1,1,1,1
12433,1,1,1,1,1,1,1,1,1,1,1
12434,1,1,1,1,1,1,1,1,1,1,1
12435,1,1,1,1,1,1,1,1,1,1,1
12444,0,1,1,0,0,0,0,0,1,1,1
12447,1,1,1,1,1,1,1,1,1,1,1
12450,0,1,1,1,1,1,1,1,1,1,1
12465,1,1,1,1,1,1,1,1,1,1,1
12466,1,1,1,1,1,1,1,1,1,1,1
12469,0,1,1,1,1,1,1,1,1,1,1
12470,0,0,1,1,1,1,1,1,1,1,1
12474,1,1,1,1,1,1,1,1,1,1,1
12478,1,1,1,1,1,1,1,1,1,1,1
12479,1,1,1,0,0,1,1,1,1,1,1
12494,1,1,1,1,1,1,1,1,1,1,1
12497,1,0,1,0,0,1,0,1,1,1,1
12499,1,1,1,1,1,1,1,1,1,1,1
12502,0,0,1,1,1,0,1,1,1,1,1
12505,0,0,1,1,1,1,1,1,1,1,1
12506,0,0,1,1,1,1,1,1,1,1,1
12509,1,1,1,0,0,0,0,1,1,1,1
12510,1,1,1,1,1,1,1,1,1,1,1
12512,1,1,1,1,1,0,0,1,1,1,1
12523,1,1,1,1,1,1,0,1,1,1,1
12526,1,1,1,1,1,1,1,1,1,1,1
12538,1,1,1,1,1,1,1,1,1,1,1
12539,1,1,1,1,1,1,1,1,1,1,1
12540,0,0,1,1,1,1,1,1,1,1,1
12549,0,0,1,1,1,1,1,1,1,1,1
12550,0,0,1,1,1,1,1,1,1,1,1
12551,1,1,1,1,1,1,1,1,1,1,1
12552,1,1,1,1,1,1,1,1,1,1,1
12569,1,1,1,0,0,1,1,1,1,1,1
12570,1,1,1,1,1,1,1,1,1,1,1
12574,0,0,1,1,1,0,0,0,0,0,0
12578,1,1,1,1,1,1,1,1,1,1,1
12579,0,1,1,1,1,1,1,1,1,1,1
12580,0,0,1,0,0,0,1,1,1,1,1
12584,1,1,1,1,1,1,1,1,1,1,1
12585,0,0,1,1,1,1,1,1,1,1,1
12586,0,0,1,1,1,1,1,1,1,1,1
12593,1,1,1,1,1,1,1,1,1,1,1
12601,0,0,1,0,0,1,1,1,1,1,1
12602,1,1,1,1,1,1,1,1,1,1,1
12603,1,1,1,1,1,1,1,1,1,1,1
12607,1,1,1,1,1,1,1,1,1,1,1
12609,1,1,1,1,1,1,1,1,1,1,1
12625,0,0,1,0,0,1,1,1,1,1,1
12632,0,1,1,1,1,1,0,1,1,1,1
12634,1,1,1,1,1,1,1,1,1,1,1
12635,1,1,1,1,1,1,1,1,1,1,1
12649,0,1,1,1,1,1,1,1,1,1,1
12651,1,1,1,0,0,1,1,1,1,1,1
12654,1,1,1,0,0,1,1,1,1,1,1
12655,0,0,1,0,0,0,0,0,0,1,1
12658,0,1,1,1,1,1,1,1,1,1,1
12660,0,0,1,1,1,1,1,1,1,1,1
12662,0,0,1,1,1,1,1,1,1,1,1
12664,1,1,1,1,1,1,1,1,1,1,1
12684,0,1,1,1,1,1,1,1,1,1,1
12685,0,1,1,1,1,1,1,1,1,1,1
12686,1,1,1,1,1,1,1,0,0,0,1
12697,0,1,1,1,1,1,1,1,1,1,1
12701,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12722,1,1,1,1,1,1,1,1,1,1,1
12725,0,0,1,1,1,1,1,1,1,1,1
12743,1,1,1,1,1,1,1,1,1,1,1
12746,1,1,1,1,1,1,1,1,1,1,1
12747,1,1,1,1,1,1,1,1,1,1,1
12748,0,0,1,0,0,0,0,1,1,1,1
12752,0,0,1,0,0,0,0,0,0,1,1
12753,0,0,1,0,0,0,0,0,0,0,1
12754,0,1,1,1,1,1,1,1,1,1,1
12755,0,1,1,1,1,1,1,1,1,1,1
12763,1,1,1,1,1,1,1,1,1,1,1
12787,1,1,1,1,1,1,1,1,1,1,1
12789,1,1,1,1,1,1,1,1,1,1,1
12791,0,1,1,0,0,1,1,1,1,1,1
12792,1,1,1,1,1,1,1,1,1,1,1
12795,1,1,1,1,1,1,1,1,1,1,1
12800,0,1,1,1,1,1,1,1,1,1,1
12802,1,1,1,1,1,1,1,1,1,1,1
12809,0,1,1,1,1,1,1,1,1,1,1
12809,0,1,1,1,1,1,1,1,1,1,1
12809,0,1,1,1,1,1,1,1,1,1,1
12810,0,0,1,1,1,1,1,1,1,1,1
12811,0,0,1,0,0,0,0,0,0,1,1
12812,0,0,1,1,1,1,1,1,1,1,1
12817,1,1,1,0,0,1,1,1,1,1,1
12825,1,1,1,1,1,1,1,1,1,1,1
12829,0,1,1,1,1,1,1,1,1,1,1
12830,1,1,1,1,1,1,1,1,1,1,1
12831,1,1,1,1,1,1,1,1,1,1,1
12840,1,1,1,1,1,1,1,1,1,1,1
12841,1,1,1,1,1,1,1,1,1,1,1
12843,1,1,1,1,1,1,1,1,1,1,1
12848,1,1,1,1,1,1,1,1,1,1,1
12850,1,1,1,1,1,1,1,1,1,1,1
12851,0,0,1,1,1,1,1,1,1,1,1
12852,0,0,1,1,1,1,1,1,1,1,1
12855,0,0,1,1,1,1,1,1,1,1,1
12874,1,1,1,1,1,1,1,1,1,1,1
12875,0,0,1,1,1,1,1,1,1,1,1
12877,1,1,1,0,0,1,1,1,1,1,1
12878,1,1,1,1,1,1,1,1,1,1,1
12879,1,1,1,1,1,1,1,1,1,1,1
12882,1,1,1,1,1,1,1,1,1,1,1
12885,0,1,1,1,1,1,1,1,1,1,1
12887,0,1,1,0,0,0,1,1,0,1,1
12889,1,1,1,1,1,1,1,1,1,1,1
12902,0,0,1,1,1,1,1,1,1,1,1
12909,1,1,1,1,1,1,1,1,1,1,1
12919,1,1,1,1,1,1,1,1,1,1,1
12921,0,1,1,1,1,1,1,1,1,1,1
12927,1,1,1,1,1,1,1,1,1,1,1
12928,1,1,1,0,0,0,0,1,1,1,1
12941,1,1,1,1,1,1,1,1,1,1,1
12942,0,1,1,1,1,1,1,1,1,1,1
12949,1,1,1,1,1,1,1,1,1,1,1
12955,1,1,1,1,1,1,1,1,1,1,1
12956,1,1,1,1,1,1,1,1,1,1,1
12957,1,1,1,1,1,1,1,1,1,1,1
12960,1,1,1,1,1,1,1,1,1,1,1
12961,1,1,1,1,1,1,1,1,1,1,1
12963,0,0,1,0,0,0,0,0,0,0,1
12964,1,1,1,0,0,0,1,1,0,1,1
12966,1,1,1,1,1,1,1,1,1,1,1
12973,0,0,1,0,0,1,0,0,0,0,1
12989,1,1,1,1,1,1,1,1,1,1,1
12991,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
12993,1,1,1,1,1,1,1,1,1,1,1
13011,1,1,1,0,0,0,0,1,1,1,1
13023,1,1,1,1,1,1,1,1,1,1,0
13041,1,1,1,1,1,1,1,1,1,1,1
13049,1,1,1,1,1,1,1,1,1,1,1
13054,0,0,1,1,1,1,1,1,1,1,1
13059,0,0,1,1,1,0,1,1,1,1,1
13060,0,0,1,1,1,1,1,1,1,1,1
13064,1,1,1,1,1,1,1,1,1,1,1
13065,1,1,1,1,1,1,1,1,1,1,1
13068,1,1,1,1,1,1,1,1,1,1,1
13086,1,1,1,1,1,1,1,1,1,1,1
13087,1,1,1,1,1,1,1,1,1,1,1
13118,1,1,1,1,1,1,1,1,1,1,1
13119,0,1,1,1,1,1,1,1,1,1,1
13128,0,1,1,1,1,1,1,1,1,1,1
13130,0,1,1,1,1,1,1,1,1,1,1
13131,0,0,1,1,1,1,1,1,1,1,1
13136,0,1,1,1,1,1,1,1,1,1,1
13136,0,1,1,1,1,1,1,1,1,1,1
13136,0,1,1,1,1,1,1,1,1,1,1
13136,0,1,1,1,1,1,1,1,1,1,1
13151,0,0,1,1,1,1,1,1,1,1,1
13173,1,1,1,1,1,1,1,1,1,1,1
13182,0,1,1,1,1,1,1,1,1,1,1
13182,0,1,1,1,1,1,1,1,1,1,1
13225,1,1,1,1,1,1,1,1,1,1,1
13251,1,1,1,1,1,0,0,0,0,0,1
13252,1,1,1,1,1,1,1,1,1,1,1
13264,1,1,1,1,1,0,0,1,1,1,1
13296,1,1,1,0,0,1,1,1,1,1,1
13422,1,1,1,1,1,1,1,1,1,1,1
13422,1,1,1,1,1,1,1,1,1,1,1
13422,1,1,1,1,1,1,1,1,1,1,1
13422,1,1,1,1,1,1,1,1,1,1,1
13459,1,1,1,1,1,1,1,1,1,1,1
13467,0,0,1,1,1,1,1,1,1,1,1
13495,0,0,1,1,1,0,0,0,0,0,1
13522,1,1,1,1,1,1,1,1,1,1,1
13528,1,1,1,1,1,1,1,1,1,1,1
13529,1,1,1,1,1,1,1,1,1,1,1
13534,0,1,1,1,1,1,1,1,1,1,1
13553,0,1,1,1,1,1,1,1,1,1,1
13553,0,1,1,1,1,1,1,1,1,1,1
13558,0,1,1,1,1,1,1,1,1,1,1
13564,1,1,1,1,1,1,1,1,1,1,1
13565,1,1,1,1,1,1,1,1,1,1,1
13571,1,1,1,1,1,1,1,1,1,1,1
13580,1,1,1,0,0,0,1,1,1,1,1
13583,1,1,1,1,1,1,1,1,1,1,1
13584,1,1,1,1,1,1,1,1,1,1,1
13585,0,0,1,1,1,1,1,1,1,1,1
13589,0,1,1,1,1,1,1,1,1,1,1
13589,0,1,1,1,1,1,1,1,1,1,1
13591,0,0,1,1,1,1,1,1,1,1,1
13596,0,0,1,0,0,0,0,1,1,1,1
13599,1,1,1,1,1,1,1,1,1,1,1
13605,0,1,1,0,0,0,0,1,1,1,1
13606,1,1,1,1,1,1,1,1,1,1,1
13608,0,1,1,0,0,1,1,1,1,1,1
13614,0,0,1,1,1,1,1,1,1,1,1
13640,1,1,1,1,1,1,1,1,1,1,1
13641,0,0,1,1,1,0,1,1,1,1,1
13645,0,1,1,1,1,1,1,1,1,1,1
13646,1,1,1,1,1,0,0,1,1,1,1
13657,1,1,1,0,0,0,1,1,1,1,1
13668,1,1,1,1,1,1,1,1,1,1,1
13681,0,1,1,1,1,1,1,1,1,1,1
13685,1,1,1,1,1,1,1,1,1,1,1
13693,1,1,1,1,1,1,1,1,1,1,1
13707,0,1,1,1,1,1,1,1,1,1,1
13708,0,1,1,1,1,1,1,1,1,1,1
13709,0,1,1,1,1,1,1,1,1,1,1
13712,0,1,1,0,0,1,1,1,0,0,0
13720,1,1,1,1,1,1,1,1,1,1,1
13726,1,1,1,1,1,1,1,1,1,1,1
13727,0,0,1,1,1,1,1,1,1,1,1
13757,0,0,1,1,1,1,1,1,1,1,1
13758,0,1,1,1,1,1,1,1,1,1,1
13759,0,1,1,1,1,1,1,1,1,1,1
13760,0,1,1,1,1,0,0,0,0,1,1
13775,1,1,1,1,1,1,1,1,1,1,1
13781,1,1,1,1,1,0,1,1,1,1,1
13782,0,1,1,0,0,1,1,1,1,1,1
13784,1,1,1,1,1,1,1,1,1,1,1
13785,0,0,1,1,1,1,1,1,1,1,1
13787,0,0,1,1,1,1,1,1,1,1,1
13788,0,0,1,1,1,1,1,1,1,1,1
13793,1,1,1,1,1,1,1,1,1,1,1
13795,1,1,1,1,1,0,0,0,0,0,1
13797,0,0,1,1,1,1,1,1,1,1,1
13809,1,1,1,1,1,1,1,1,1,1,1
13821,1,1,1,0,0,1,1,1,1,1,1
13822,0,1,1,1,1,1,1,1,1,1,1
13827,0,0,1,0,0,1,1,1,1,1,1
13828,1,1,1,1,1,1,1,1,1,1,1
13831,0,1,1,1,1,1,1,1,1,1,1
13832,1,1,1,1,1,0,0,1,1,1,1
13834,1,1,1,0,0,1,1,1,1,1,1
13841,1,1,1,1,1,1,1,1,1,1,1
13842,0,1,1,1,1,1,1,1,0,1,1
13843,1,1,1,1,1,0,0,0,0,0,1
13849,1,1,1,1,1,1,1,1,1,1,1
13860,1,1,1,1,1,1,1,1,1,1,1
13862,0,0,1,1,1,1,1,1,1,1,1
13863,1,1,1,1,1,1,1,1,1,1,1
13870,0,0,1,1,1,1,1,1,1,1,1
13873,1,1,1,0,0,0,0,0,0,0,0
13874,1,1,1,1,1,1,1,1,1,1,1
13877,1,1,1,1,1,1,1,1,1,1,1
13880,1,1,1,1,1,1,1,1,1,1,1
13896,1,1,1,1,1,1,1,1,1,1,1
13897,1,1,1,0,0,0,0,1,1,0,1
13912,1,1,1,0,0,1,1,1,1,1,1
13917,1,1,1,1,1,1,1,1,1,1,1
13920,1,1,1,1,1,0,1,1,1,1,1
13930,1,1,1,1,1,1,1,1,1,1,1
13932,1,1,1,1,1,1,1,1,1,1,1
13933,1,1,1,1,1,1,1,1,1,1,1
13934,1,1,1,1,1,1,1,1,1,1,1
13935,1,1,1,1,1,1,1,1,1,1,1
13949,1,1,1,1,1,1,1,1,1,1,1
13959,0,1,1,1,1,0,0,1,1,1,1
13977,0,0,1,1,1,0,1,1,1,1,1
13980,1,1,1,0,0,1,1,1,1,1,1
13981,1,1,1,0,0,1,1,1,1,1,1
13991,1,1,1,1,1,1,1,1,1,1,1
13994,1,1,1,1,1,1,1,1,1,1,1
14000,0,0,1,0,0,0,0,1,1,0,0
14003,0,0,1,0,0,0,0,1,1,1,1
14004,1,1,1,0,0,1,1,1,1,1,1
14005,1,1,1,0,0,1,1,1,1,1,1
14007,1,1,1,1,1,1,1,1,1,1,1
14019,1,1,1,1,1,1,1,1,1,1,1
14020,0,1,1,1,1,1,1,1,1,1,1
14025,1,1,1,1,1,1,1,1,1,1,1
14028,1,1,1,0,0,0,0,1,1,1,1
14033,0,1,1,1,1,1,1,1,1,1,1
14034,0,0,1,1,1,1,1,1,1,1,1
14045,0,0,1,0,0,1,1,1,1,1,1
14048,0,0,1,0,0,1,1,1,1,1,1
14052,0,1,1,0,0,0,0,1,1,1,1
14058,1,1,1,0,0,1,1,1,1,1,1
14059,1,1,1,1,1,1,1,1,1,1,1
14063,1,1,1,1,1,1,1,1,1,1,1
14068,1,1,1,1,1,1,1,1,1,1,1
14069,1,1,1,1,1,1,1,1,1,1,1
14070,0,0,1,1,1,1,1,1,1,1,1
14073,1,1,1,1,1,1,0,1,1,1,1
14075,1,1,1,1,1,1,1,1,1,1,1
14076,0,1,1,1,1,1,1,1,1,1,1
14078,0,1,1,0,0,0,0,1,1,1,1
14084,1,1,1,1,1,1,1,1,1,1,1
14091,1,1,1,1,1,1,1,1,1,1,1
14092,1,1,1,1,1,1,0,0,0,1,1
14095,0,1,1,1,1,1,1,1,1,1,1
14096,1,1,1,1,1,1,1,1,1,1,1
14100,0,0,1,1,1,1,1,1,1,1,1
